URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
74.0,https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,28,31,-0.050847456765297346,0.0053306830497532815,15,0.16666666666666666,6.066666666666666,15,310,1860,1.60752688172043,0,5.950537634408602
75.0,https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,20,17,0.08108107888970058,0.0033682294034257415,19,0.2440771349862259,7.697630853994491,19,443,1815,1.7509641873278237,0,6.0523415977961434
76.0,https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,5,19,-0.5833333090277788,0.0036391205453162817,23,0.1981651376146789,9.279266055045872,23,216,1090,1.6321100917431193,0,6.0504587155963305
77.0,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,3,47,-0.8799999824000004,0.004327131111698215,30,0.21750951604132682,12.087003806416533,30,400,1839,1.6900489396411094,0,6.283306144643828
78.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,4,25,-0.7241379060642101,0.00481327800749987,19,0.20321931589537223,7.681287726358149,19,202,994,1.687122736418511,0,6.061368209255533
79.0,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,12,39,-0.5294117543252598,0.007030603803828149,17,0.19593495934959348,6.878373983739838,17,241,1230,1.6715447154471545,0,5.897560975609756
80.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,20,25,-0.11111110864197538,0.006727462997947755,30,0.21085409252669038,12.084341637010677,30,237,1124,1.706405693950178,0,5.951067615658363
81.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,9,37,-0.6086956389413992,0.0056022408956762585,23,0.21654135338345865,9.286616541353384,23,288,1330,1.6842105263157894,0,6.173684210526316
82.0,https://insights.blackcoffer.com/travel-and-tourism-outlook/,2,1,0.33333322222225925,0.002752293575456611,18,0.17,7.268000000000001,18,34,200,1.6,0,5.45
83.0,https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,17,28,-0.2444444390123458,0.006834750910262036,18,0.18044444444444444,7.272177777777777,18,203,1125,1.5804444444444445,0,5.852444444444444
84.0,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,6,21,-0.5555555349794246,0.0068095838570467635,18,0.1984732824427481,7.2793893129770995,18,130,655,1.5969465648854961,0,6.0534351145038165
85.0,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,9,46,-0.6727272604958681,0.007662301475666996,23,0.21626297577854672,9.28650519031142,23,250,1156,1.7050173010380623,0,6.209342560553633
86.0,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,11,26,-0.4054053944485029,0.005827689398987606,28,0.1665158371040724,11.26660633484163,28,184,1105,1.56289592760181,0,5.745701357466063
87.0,https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,3,2,0.199999960000008,0.0018754688665133276,34,0.28640776699029125,13.714563106796119,34,118,412,1.8276699029126213,0,6.470873786407767
88.0,https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,8,3,0.4545454132231443,0.003034482757783591,20,0.16825396825396827,8.067301587301587,20,106,630,1.5952380952380953,0,5.753968253968254
89.0,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,5,43,-0.7916666501736115,0.007094295003385413,33,0.21316033364226136,13.285264133456906,33,230,1079,1.685820203892493,0,6.270620945319741
90.0,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis/,8,12,-0.1999999900000005,0.00511508951275829,24,0.11502029769959404,9.646008119079838,24,85,739,1.4790257104194857,0,5.2909336941813265
91.0,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding/,3,41,-0.863636344008265,0.006596701648186401,23,0.2033271719038817,9.281330868761554,23,220,1082,1.6146025878003696,0,6.164510166358595
92.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-2/,12,37,-0.5102040712203251,0.007380629611781799,20,0.20534861509073543,8.082139446036294,20,215,1047,1.752626552053486,0,6.340974212034384
93.0,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-3/,14,28,-0.3333333253968256,0.006345369390188039,20,0.21462043111527648,8.085848172446111,20,229,1067,1.6944704779756325,0,6.203373945641987
94.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-3/,10,39,-0.5918367226155771,0.006244424620078447,23,0.21284829721362228,9.285139318885449,23,275,1292,1.6702786377708978,0,6.073529411764706
95.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work/,24,53,-0.37662337173216404,0.008218593232125244,23,0.18516209476309228,9.274064837905238,23,297,1604,1.619700748129676,0,5.8410224438902745
96.0,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding-2/,15,48,-0.523809515495087,0.00559006211130523,25,0.21021820117083556,10.084087280468335,25,395,1879,1.5949973390101118,0,5.99787120808941
97.0,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-4/,7,24,-0.5483870790842877,0.006573367258996317,76,0.10671067106710672,30.442684268426845,76,97,909,1.4664466446644664,0,5.188118811881188
98.0,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-2/,27,77,-0.48076922614644974,0.00845184884124731,28,0.20958694543600204,11.283834778174402,28,411,1961,1.6675165731769506,0,6.274859765425803
99.0,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-3/,14,16,-0.06666666444444451,0.004144791378261289,16,0.17642526964560862,6.470570107858244,16,229,1298,1.6633281972265024,0,5.576271186440678
100.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-4/,4,14,-0.5555555246913597,0.007901668126469856,22,0.23796033994334279,8.895184135977336,22,84,353,1.7195467422096318,0,6.453257790368272
101.0,https://insights.blackcoffer.com/why-scams-like-nirav-modi-happen-with-indian-banks/,17,93,-0.6909090846280993,0.008065698782221315,25,0.20935513169845596,10.083742052679384,25,461,2202,1.6226158038147138,0,6.193460490463215
102.0,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy/,17,37,-0.37037036351166,0.006033519552398489,25,0.15375153751537515,10.061500615006151,25,250,1626,1.5774907749077491,0,5.50430504305043
103.0,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy-2/,16,60,-0.5789473608033242,0.007192882831043641,21,0.20056022408963586,8.480224089635854,21,358,1785,1.6263305322128851,0,5.919327731092437
104.0,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy-2/,18,55,-0.506849308125352,0.006520768199506854,25,0.21366594360086769,10.085466377440348,25,394,1844,1.6963123644251628,0,6.071041214750542
105.0,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-3/,24,63,-0.44827585691636945,0.006816045126385456,31,0.23929961089494164,12.495719844357978,31,492,2056,1.6721789883268483,0,6.208171206225681
106.0,https://insights.blackcoffer.com/should-celebrities-be-allowed-to-join-politics/,28,25,0.056603772516909956,0.0045697534053656015,29,0.2158968850698174,11.686358754027928,29,402,1862,1.7024704618689581,0,6.228786251342642
107.0,https://insights.blackcoffer.com/how-prepared-is-india-to-tackle-a-possible-covid-19-outbreak/,7,26,-0.5757575583103771,0.006283320638559916,26,0.20756880733944955,10.48302752293578,26,181,872,1.680045871559633,0,6.022935779816514
108.0,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work/,6,80,-0.8604651062736616,0.008413226373663351,25,0.21213942307692307,10.08485576923077,25,353,1664,1.6947115384615385,0,6.143028846153846
109.0,https://insights.blackcoffer.com/controversy-as-a-marketing-strategy/,14,39,-0.47169810430758297,0.00884070058234517,23,0.22233104799216455,9.288932419196867,23,227,1021,1.6699314397649363,0,5.871694417238002
110.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry/,0,13,-0.9999999230769291,0.0029154518943898962,24,0.22175141242937854,9.688700564971752,24,157,708,1.6935028248587571,0,6.298022598870056
111.0,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets/,6,33,-0.6923076745562136,0.003668861711790323,34,0.19615832363213037,13.678463329452853,34,337,1718,1.7549476135040745,0,6.187427240977882
112.0,https://insights.blackcoffer.com/what-are-the-key-policies-that-will-mitigate-the-impacts-of-covid-19-on-the-world-of-work/,38,30,0.11764705709342564,0.0060698027308694275,26,0.22639425731639978,10.49055770292656,26,410,1811,1.7382661512976256,0,6.1860850358917725
113.0,https://insights.blackcoffer.com/marketing-drives-results-with-a-focus-on-problems/,10,22,-0.3749999882812504,0.00365213421551562,24,0.22714681440443213,9.690858725761773,24,328,1444,1.709141274238227,0,6.06786703601108
114.0,https://insights.blackcoffer.com/continued-demand-for-sustainability/,23,27,-0.07999999840000004,0.007179781733604281,25,0.28472906403940884,10.113891625615764,25,289,1015,1.8985221674876847,0,6.861083743842364
115.0,https://insights.blackcoffer.com/coronavirus-disease-covid-19-effect-the-impact-and-role-of-mass-media-during-the-pandemic/,4,10,-0.42857139795918586,0.00546874999786377,28,0.2694300518134715,11.30777202072539,28,104,386,1.9455958549222798,0,6.632124352331606
116.0,https://insights.blackcoffer.com/should-people-wear-fabric-gloves-seeking-evidence-regarding-the-differential-transfer-of-covid-19-or-coronaviruses-generally-between-surfaces/,3,1,0.49999987500003124,0.0020693222958772257,22,0.17478510028653296,8.869914040114613,22,61,349,1.5845272206303724,0,5.538681948424069
117.0,https://insights.blackcoffer.com/why-is-there-a-severe-immunological-and-inflammatory-explosion-in-those-affected-by-sarms-covid-19/,0,14,-0.9999999285714337,0.005830903787658932,20,0.17882352941176471,8.071529411764706,20,76,425,1.5129411764705882,0,5.649411764705882
118.0,https://insights.blackcoffer.com/what-do-you-think-is-the-lesson-or-lessons-to-be-learned-with-covid-19/,0,6,-0.9999998333333611,0.0042046250846498765,30,0.1859504132231405,12.074380165289256,30,45,242,1.6611570247933884,0,5.896694214876033
119.0,https://insights.blackcoffer.com/coronavirus-the-unexpected-challenge-for-the-european-union/,3,14,-0.6470587854671302,0.010685103701643554,19,0.20075757575757575,7.68030303030303,19,53,264,1.6856060606060606,0,6.026515151515151
120.0,https://insights.blackcoffer.com/industrial-revolution-4-0-pros-and-cons/,26,11,0.4054053944485029,0.008889956749425767,19,0.2614173228346457,7.7045669291338585,19,166,635,1.8204724409448818,0,6.554330708661418
121.0,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy/,7,54,-0.7704917906476756,0.009543178972224158,26,0.20260223048327136,10.48104089219331,26,218,1076,1.6013011152416357,0,5.940520446096654
122.0,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-2/,2,40,-0.9047618832199552,0.007070707069516715,30,0.17382617382617382,12.06953046953047,30,174,1001,1.5804195804195804,0,5.934065934065934
123.0,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy/,13,53,-0.6060605968778697,0.0058057705835849955,25,0.23809523809523808,10.095238095238095,25,445,1869,1.7169609416800429,0,6.082397003745318
